Date,mkt_ret,vol_regime,p_LOW,p_MID,p_HIGH
Y2-M03-D09,0.0021719406361803543,MID,0.4226683111998735,0.5066263348882583,0.07070535391206799
Y2-M03-D10,-0.007871194623784645,HIGH,8.527037314155647e-19,0.4586643713405605,0.5413356286594523
Y2-M03-D13,-0.007324786509529598,MID,5.265302377674193e-16,0.6231944322146893,0.37680556778547336
Y2-M03-D14,-0.012089675075164745,HIGH,4.435840058589341e-49,0.006853613869425893,0.9931463861307736
Y2-M03-D15,-0.005559833625124925,MID,1.353847294749604e-08,0.8349315954652905,0.16506839099613813
Y2-M03-D16,-0.017025981064507832,HIGH,8.18068624626593e-103,6.472525706572567e-07,0.999999352747391
Y2-M03-D17,-0.0016678897211545836,LOW,0.6600659555018616,0.2919719491897033,0.04796209530830828
Y2-M03-D20,-0.005528395993896414,MID,2.184444990831494e-08,0.7951134542795164,0.2048865238758722
Y2-M03-D21,-0.009061627999615412,HIGH,9.129787814896623e-26,0.2461323620869486,0.7538676379128294
Y2-M03-D22,0.0008026056812228879,LOW,0.7957411471295405,0.17123220205377956,0.033026650816664414
Y2-M03-D23,0.009051792832151169,HIGH,9.727849469005897e-26,0.22144771293380372,0.7785522870660705
Y2-M03-D24,0.0057750053585757044,MID,2.3499165300757314e-09,0.8126280294394592,0.18737196821064467
Y2-M03-D27,-0.016560629264159674,HIGH,6.759584388453628e-97,1.9015661878869521e-06,0.9999980984339235
Y2-M03-D28,0.00026602778157900557,LOW,0.7472186957909285,0.19994515682081673,0.052836147388474974
Y2-M03-D29,-0.004158670784177577,MID,0.00029651939742467447,0.8372816518332378,0.16242182876947095
Y2-M03-D30,-0.002791706646224629,MID,0.12495751381525087,0.7564262654579338,0.11861622072679248
Y2-M03-D31,0.008825336798423889,HIGH,2.688313854170176e-24,0.3008129735039204,0.6991870264962624
Y2-M04-D03,0.012748569482428756,HIGH,4.335887347209412e-55,0.003030661659470499,0.9969693383405701
Y2-M04-D04,-0.008295380926842939,HIGH,3.2792881275273368e-21,0.41402350417129213,0.585976495828833
Y2-M04-D05,-0.005293795795279236,MID,1.2172860231261125e-07,0.8007658367530295,0.19923404151842214
Y2-M04-D06,0.00464037099448185,MID,1.376669341987767e-05,0.8480135843355789,0.15197264897117088
Y2-M04-D07,0.011185453656883303,HIGH,2.8687048536217295e-41,0.025983087307295916,0.9740169126928739
Y2-M04-D10,0.0014907670978176366,LOW,0.7125608674451399,0.24528904568000157,0.042150086874752586
Y2-M04-D11,0.0052919406001880505,MID,1.4269769904338216e-07,0.7855906722975255,0.21440918500490597
Y2-M04-D12,0.0043022875114470316,MID,0.00011625281971198763,0.8334631521502015,0.16642059503000223
Y2-M04-D13,-0.00573240308984751,MID,3.7637773783952195e-09,0.7530127205380307,0.2469872756983996
Y2-M04-D14,-0.005002932914276842,MID,1.1328370242792653e-06,0.8030741570916402,0.19692471007138393
Y2-M04-D17,0.004610938427329958,MID,1.6694591612857384e-05,0.8498936586488979,0.1500896467593922
Y2-M04-D18,0.018646992514568483,HIGH,9.393516869789382e-125,1.2318034550481305e-08,0.9999999876818039
Y2-M04-D19,0.0018910377409384514,LOW,0.5674139667134933,0.3810153266179884,0.05157070666855596
Y2-M04-D20,0.009160955038013856,HIGH,2.015806941573367e-26,0.22201792136729467,0.7779820786326644
Y2-M04-D21,0.008631981468234058,HIGH,3.696195846811032e-23,0.3579909237704595,0.6420090762296348
Y2-M04-D24,0.008500923751498165,HIGH,2.131001060646829e-22,0.34739462672979926,0.6526053732702418
Y2-M04-D25,0.004363770055592423,MID,7.378934084950953e-05,0.8444948205306274,0.15543139012849724
Y2-M04-D26,-0.00443151118727038,MID,5.339004421827671e-05,0.8254847543854812,0.1744618555702725
Y2-M04-D27,0.004897576891468202,MID,2.428147884367996e-06,0.8066385129078103,0.1933590589441174
Y2-M04-D28,0.005261689157745936,MID,1.6637605531591057e-07,0.8210766388892127,0.17892319473481996
Y2-M05-D01,0.01186906253565378,HIGH,4.483442858991688e-47,0.00985847847934224,0.9901415215205818
Y2-M05-D02,-0.0019923904878099293,LOW,0.5199150381599121,0.4199364946344934,0.0601484672053771
Y2-M05-D03,-0.007631386243434906,HIGH,1.563942785166334e-17,0.4891876318806097,0.5108123681194493
Y2-M05-D04,-0.003753385919755174,MID,0.0022446162331975768,0.8764665998019335,0.12128878396476653
Y2-M05-D05,0.011973635952458333,HIGH,4.8094116811636177e-48,0.007762301528428972,0.9922376984717705
Y2-M05-D08,0.006445657479235084,MID,4.987721493590287e-12,0.7468431597384829,0.25315684025641705
Y2-M05-D09,0.008483883468981131,HIGH,3.0273300653880234e-22,0.3779475632459962,0.6220524367539092
Y2-M05-D10,0.015548132408825214,HIGH,9.930805990609301e-85,1.587491296039925e-05,0.9999841250869822
Y2-M05-D11,0.0034023123596289714,MID,0.011524543202425106,0.8756485343576039,0.11282692243998532
Y2-M05-D12,0.0018359152851351035,LOW,0.6540170037168372,0.29485419131142354,0.051128804971619854
Y2-M05-D15,0.001182180894791743,LOW,0.8029873888979492,0.1660922376131464,0.030920373488693302
Y2-M05-D16,0.012222409262064754,HIGH,3.1411042678239933e-50,0.005429127526870594,0.9945708724731914
Y2-M05-D17,0.006103371435396818,MID,1.3288883206289586e-10,0.7784534595768381,0.22154654029024465
Y2-M05-D18,-0.0019610878952862672,LOW,0.5744457462103317,0.3585449168650041,0.0670093369248002
Y2-M05-D19,-0.006438634161158807,MID,6.533313167076451e-12,0.7268863858740274,0.2731136141195774
Y2-M05-D22,0.019730767680418208,HIGH,1.3176808627153108e-140,7.427505455384602e-10,0.9999999992573976
Y2-M05-D23,0.008846066928770092,HIGH,1.97232546099133e-24,0.328339896637852,0.6716601033623188
Y2-M05-D24,-0.001376664661413073,LOW,0.7457331589220698,0.2200442008945957,0.034222640183220854
Y2-M05-D25,-0.011714676370417036,HIGH,1.1338133295457881e-45,0.012939643538492012,0.9870603564612911
Y2-M05-D26,0.00039185656784933173,LOW,0.7662579047608817,0.18686985454192853,0.046872240697313196
Y2-M05-D29,0.0042782892947044035,MID,0.00014538264225212846,0.8355184772195414,0.1643361401380234
Y2-M05-D30,-0.006129537736773564,MID,1.1317771238152425e-10,0.7259458015246063,0.2740541983624414
Y2-M05-D31,-0.007010533395851746,MID,1.6927030144838477e-14,0.606169020706916,0.3938309792929426
Y2-M06-D01,-0.00507274684618201,MID,6.596379390433019e-07,0.832740379113494,0.16725896124875697
Y2-M06-D02,-0.009720019856630124,HIGH,3.345191637268109e-30,0.13815024096010486,0.8618497590397655
Y2-M06-D05,0.008747426748071753,HIGH,6.963949744895208e-24,0.31249165556130376,0.687508344438668
Y2-M06-D06,0.005452069146092763,MID,3.502325009639245e-08,0.7993995206177841,0.20060044435907987
Y2-M06-D07,-0.0027611908633173965,MID,0.13727594294634046,0.731499786789005,0.1312242702645503
Y2-M06-D08,-0.0036046850103618644,MID,0.005511579430673664,0.856865010425296,0.1376234101438673
Y2-M06-D09,0.0015440128097788032,LOW,0.7333183251189783,0.22020884464625623,0.046472830234645185
Y2-M06-D12,0.002940747686512237,MID,0.08355255724512173,0.7786885875397584,0.13775885521529613
Y2-M06-D13,-0.004657614562260396,MID,1.2554349917426994e-05,0.8332442292793996,0.1667432163706298
Y2-M06-D14,0.008248242106646254,HIGH,6.5948345427929425e-21,0.3728631304899065,0.6271368695100596
Y2-M06-D15,0.002786613827060797,MID,0.1165176570307529,0.7801815411303028,0.10330080183908427
Y2-M06-D16,0.009931088493774488,HIGH,1.1615234584999368e-31,0.11903726035218182,0.8809627396479498
Y2-M06-D19,-0.013234635502110292,HIGH,8.174920519627263e-60,0.0012762078690743053,0.9987237921308538
Y2-M06-D20,-0.005426378272212762,MID,3.9503680000031424e-08,0.8425269101950421,0.1574730503010958
Y2-M06-D21,0.016460327690264454,HIGH,1.1870271364070281e-95,2.3272373951835835e-06,0.999997672762654
Y2-M06-D22,0.001519730432974976,LOW,0.7081964748628482,0.25016914751794267,0.041634377619129935
Y2-M06-D23,0.002657652495401846,MID,0.19792767096911287,0.6846599479669268,0.11741238106403779
Y2-M06-D26,0.0025356620278204974,MID,0.26286245908325573,0.6353371068691012,0.10180043404769042
Y2-M06-D27,-0.0017095491939365256,LOW,0.68630772988337,0.26577512083033056,0.04791714928624145
Y2-M06-D28,0.008479817382583637,HIGH,3.250763215730459e-22,0.34175307507530206,0.658246924924798
Y2-M06-D29,0.0075809989664000965,MID,2.8614123318794844e-17,0.5668746034011473,0.4331253965988688
Y2-M06-D30,0.0014975205042219316,LOW,0.7288866092152152,0.2336445170725286,0.03746887371231809
Y2-M07-D03,0.011777599895182194,HIGH,2.624218912719588e-46,0.010078770364910613,0.9899212296349752
Y2-M07-D04,0.0036812585645058463,MID,0.0031720807095528287,0.8831426772718096,0.11368524201845966
Y2-M07-D05,-0.00013861952337336123,LOW,0.7674635128906973,0.1785366600515017,0.053999827057984374
Y2-M07-D06,0.0012492611180785838,LOW,0.8003722275397838,0.16360083366202116,0.03602693879822124
Y2-M07-D07,-0.002734535146614425,MID,0.15870390315403132,0.7145965556481043,0.12669954119802995
Y2-M07-D10,0.005143090320822921,MID,4.1634878910720435e-07,0.8266406084547465,0.17335897519664403
Y2-M07-D11,-0.015324661561227764,HIGH,3.852226675552548e-82,2.224844277369781e-05,0.9999777515573709
Y2-M07-D12,0.003573177136710661,MID,0.004980871868804834,0.8675353826237174,0.12748374550768443
Y2-M07-D13,-0.005086137224780927,MID,6.730142659196851e-07,0.8129488607630279,0.1870504662227327
Y2-M07-D14,-0.0018764686696398534,LOW,0.6158050855232011,0.3210395627795171,0.06315535169749284
Y2-M07-D17,0.004731388752251895,MID,8.775733298220004e-06,0.8375155008151514,0.16247572345167166
Y2-M07-D18,-0.00098096722023217,LOW,0.8094938177977968,0.15413437568192195,0.03637180652019869
Y2-M07-D19,-0.006966064360333651,MID,3.205591331940562e-14,0.6297307287164478,0.37026927128354725
Y2-M07-D20,-0.0021251524755530604,LOW,0.47630896183240906,0.45758544629979864,0.0661055918678673
Y2-M07-D21,0.013894833286097004,HIGH,1.9880661719558319e-66,0.00038331786354594,0.9996166821362665
Y2-M07-D24,0.008709065583148363,HIGH,1.2962385233955781e-23,0.37497942781572197,0.6250205721842207
Y2-M07-D25,0.016423292640072373,HIGH,3.530846313168606e-95,2.906889971250899e-06,0.9999970931100011
Y2-M07-D26,-0.0006224912966018015,LOW,0.784837680715519,0.17855753635848912,0.03660478292600324
Y2-M07-D27,-0.008237850108145928,HIGH,8.749590822369149e-21,0.42641507552639146,0.5735849244737533
Y2-M07-D28,-0.012255617971016835,HIGH,1.5439249649304728e-50,0.005905677150131961,0.9940943228499171
Y2-M07-D31,-0.0024285853869782455,MID,0.27437190275291795,0.6321314957496244,0.09349660149740498
Y2-M08-D01,-0.004869845776105063,MID,3.021751937114715e-06,0.8389038467357114,0.16109313151236682
Y2-M08-D02,0.01316546272928138,HIGH,3.846311321893054e-59,0.00119522724724978,0.9988047727529299
Y2-M08-D03,-0.005425648903464909,MID,3.997206206771097e-08,0.8228725080706191,0.17712745195739232
Y2-M08-D04,-0.007492029769348888,HIGH,7.780917598492512e-17,0.520014020590333,0.4799859794095679
Y2-M08-D07,-0.002905818407883075,MID,0.08777551256711874,0.7948005535038672,0.11742393392907305
Y2-M08-D08,0.0018752934249313428,LOW,0.6175181461254173,0.32976659914747264,0.052715254727207006
Y2-M08-D09,0.013252765503671165,HIGH,6.092275542422893e-60,0.001125739937742756,0.9988742600622391
Y2-M08-D10,0.008026248724927727,MID,1.1278294193958403e-19,0.5219530917483182,0.478046908251705
Y2-M08-D11,0.012238223786288839,HIGH,2.0543360904274822e-50,0.005612968752402047,0.9943870312477492
Y2-M08-D14,-0.004765909962653863,MID,5.124504221870689e-06,0.8521055131625197,0.1478893623332033
Y2-M08-D15,-0.007303312847714622,MID,6.809966047185549e-16,0.5578650287156196,0.44213497128455387
Y2-M08-D16,0.006319834361333507,MID,1.8226870988090862e-11,0.70813832112734,0.29186167885462466
Y2-M08-D17,-0.004405416380941032,MID,6.10738424167489e-05,0.8362712418929974,0.163667684264377
Y2-M08-D18,0.006710882595666762,MID,4.213746132203228e-13,0.6590451582633863,0.3409548417363012
Y2-M08-D21,-0.002272584283806137,MID,0.3908787857037721,0.5329327022454133,0.07618851205099086
Y2-M08-D22,-0.013873771414420406,HIGH,3.49704472630906e-66,0.00043469846060703544,0.9995653015393932
Y2-M08-D23,-0.015229203793395181,HIGH,5.96233756083271e-81,3.854254382213637e-05,0.9999614574559914
Y2-M08-D24,0.0014856207483942613,LOW,0.7266152421996308,0.23787328939259514,0.03551146840761503
Y2-M08-D25,-7.523092503294607e-05,LOW,0.7488909280337912,0.18575994262271495,0.06534912934361065
Y2-M08-D28,0.005700459848115877,MID,5.289919276738402e-09,0.7884354425687149,0.2115645521415514
Y2-M08-D29,-0.00958743794191861,HIGH,3.0275038430007535e-29,0.15971664331268698,0.8402833566871275
Y2-M08-D30,-0.0009157398607175187,LOW,0.793258556471264,0.17063834374239203,0.036103099786353884
Y2-M08-D31,0.003065494227366698,MID,0.05412002008637967,0.8037300917165395,0.14214988819723842
Y2-M09-D01,-0.004512144212880032,MID,3.2189261624232444e-05,0.8348905531938148,0.1650772575447045
Y2-M09-D04,-0.00800982328625801,HIGH,1.5065657878798326e-19,0.4678985993110014,0.5321014006889382
Y2-M09-D05,0.01065374061249062,HIGH,4.560051480113e-37,0.05220906058223975,0.9477909394176135
Y2-M09-D06,-0.002217764131050015,MID,0.39375914777849763,0.5399138743221789,0.06632697789915172
Y2-M09-D07,-0.012235538976510384,HIGH,2.249743793128066e-50,0.005143885123319635,0.9948561148766648
Y2-M09-D08,0.004724048003615377,MID,6.795910972275573e-06,0.8539929380232633,0.1460002660657467
Y2-M09-D11,0.007316587824650192,MID,5.813368259867046e-16,0.5463734899218559,0.45362651007828353
Y2-M09-D12,0.004836892755462411,MID,3.4852622923259873e-06,0.8500201405583888,0.14997637417918885
Y2-M09-D13,-0.01396821814405847,HIGH,2.9789607122183544e-67,0.0002991650688147909,0.999700834931279
Y2-M09-D14,0.005817541603601969,MID,1.6663610552935398e-09,0.8012456147086319,0.1987543836251918
Y2-M09-D15,-0.001979135609454861,LOW,0.5657466743442275,0.36861419309962384,0.06563913255594324
Y2-M09-D18,-0.007570606427795657,MID,3.3124998554550043e-17,0.5255173192062632,0.4744826807936055
Y2-M09-D19,0.0076333669314926555,HIGH,1.4025123240595215e-17,0.5094612528756023,0.4905387471242167
Y2-M09-D20,0.003305050696469848,MID,0.019718832323414984,0.8575735463314387,0.12270762134524991
Y2-M09-D21,-0.0013274430832557749,LOW,0.7888209398509256,0.1766729749043137,0.03450608524474233
Y2-M09-D22,-1.6789838472899074e-05,LOW,0.7522135628566778,0.1886798595913953,0.05910657755215317
Y2-M09-D25,-0.001157345333894328,LOW,0.8062387603625188,0.16341068973521036,0.030350549902139437
Y2-M09-D26,-0.017010991726275716,HIGH,1.38509425919255e-102,7.366658111799511e-07,0.9999992633341193
Y2-M09-D27,-0.01536454089375221,HIGH,1.5481729954544937e-82,2.780499388515215e-05,0.9999721950062247
Y2-M09-D28,0.002095204972387839,MID,0.4612150546289731,0.47974771327391447,0.059037232096895514
Y2-M09-D29,0.013454577872405464,HIGH,6.548797742633277e-62,0.0009025776089260553,0.9990974223912669
Y2-M10-D02,-0.016274688072709174,HIGH,2.061925953211955e-93,3.880478700305396e-06,0.9999961195215095
Y2-M10-D03,-0.002616659810353432,MID,0.17612421358538038,0.7291161712212851,0.09475961519346131
Y2-M10-D04,-0.008110859281196536,HIGH,3.970121309660619e-20,0.3949144660353993,0.605085533964713
Y2-M10-D05,0.003095881350035619,MID,0.04413411812843502,0.8395209735994871,0.11634490827198417
Y2-M10-D06,2.081559293045452e-05,LOW,0.7229762874936889,0.2025078493103225,0.07451586319577598
Y2-M10-D09,0.005692882173157337,MID,5.621037637985345e-09,0.7961431951190354,0.20385679925998443
Y2-M10-D10,-0.012280353117435992,HIGH,9.926243448764162e-51,0.005986913007337897,0.9940130869926614
Y2-M10-D11,-0.010617170873571053,HIGH,9.699068833563074e-37,0.06550175476800536,0.934498245232033
Y2-M10-D12,-0.0005161119354951973,LOW,0.7804997507655063,0.1774085741687722,0.042091675065948
Y2-M10-D13,-0.005548094424400634,MID,1.884769548196021e-08,0.7678431199118327,0.2321568612403439
Y2-M10-D16,0.003222777551457294,MID,0.026679442925901426,0.8504175264677478,0.12290303060648357
Y2-M10-D17,0.010346122867990788,HIGH,9.045594842757961e-35,0.06228308803980567,0.9377169119603592
Y2-M10-D18,0.004444728088930276,MID,4.150797753397543e-05,0.8772165684756441,0.12274192354688959
Y2-M10-D19,-0.011550502217697262,HIGH,2.5304309151081764e-44,0.016861454149215926,0.9831385458506079
Y2-M10-D20,0.010925155190148906,HIGH,3.597049623693631e-39,0.04789887565362479,0.9521011243465632
Y2-M10-D23,-0.013135636777550768,HIGH,8.255848629430052e-59,0.0016897512654794615,0.9983102487344052
Y2-M10-D24,-0.007990857414564541,HIGH,1.6601272618065587e-19,0.476870262060551,0.5231297379392268
Y2-M10-D25,0.005705571252156296,MID,4.440217121452394e-09,0.8063469316847767,0.1936530638750696
Y2-M10-D26,0.011727185069319851,HIGH,8.14842883806233e-46,0.012740810206080673,0.9872591897937567
Y2-M10-D27,0.00032558310248189466,LOW,0.7602889912746542,0.19157459594589674,0.048136412779256836
Y2-M10-D30,-0.002709082215308795,MID,0.1698110138787889,0.7043850866365156,0.12580389948468385
Y2-M10-D31,0.0034616857333893917,MID,0.009939000467145373,0.853740427942368,0.13632057159042188
Y2-M11-D01,0.008606966376490994,HIGH,5.317452829690239e-23,0.31414011648880436,0.6858598835109881
Y2-M11-D02,0.00778551377072982,MID,2.3110592439806144e-18,0.549899957665668,0.4501000423342107
Y2-M11-D03,0.014134953252957232,HIGH,6.03235397279445e-69,0.00028082675253628326,0.9997191732476285
Y2-M11-D06,-0.00950375004453553,HIGH,1.1035732924382865e-28,0.2028121279531916,0.7971878720466696
Y2-M11-D07,0.0005326875279743727,LOW,0.7858975879486265,0.17193248623553403,0.042169925815749125
Y2-M11-D08,0.005255829009373078,MID,1.8915012794037707e-07,0.7907102190181897,0.2092895918315922
Y2-M11-D09,-0.005726291265946431,MID,4.289901036866146e-09,0.7815018158605285,0.21849817984975767
Y2-M11-D10,-0.00031649437632686914,LOW,0.7796890459591641,0.16762198646220255,0.052688967578855564
Y2-M11-D13,0.005041448709800031,MID,9.836462825650486e-07,0.8153025616004064,0.18469645475346946
Y2-M11-D14,-0.002137350817699885,LOW,0.49693926193214794,0.4305623323774587,0.07249840569039404
Y2-M11-D15,0.0019088386480490423,LOW,0.6149028341625556,0.32203619102302283,0.06306097481443772
Y2-M11-D16,-0.0032559980950747636,MID,0.025761903214411824,0.8292775718018064,0.14496052498393933
Y2-M11-D17,-0.0027134362877549545,MID,0.156427698700987,0.7367099566133714,0.10686234468557866
Y2-M11-D20,0.014127469653277729,HIGH,6.382971611704249e-69,0.0002197458787628655,0.99978025412123
Y2-M11-D21,0.004243655211591444,MID,0.00014101615748265216,0.8611468209325138,0.13871216291008756
Y2-M11-D22,0.005347014195630076,MID,8.731789272274642e-08,0.7786985317908034,0.2213013808911214
Y2-M11-D23,-0.003432975737004457,MID,0.011076531680470968,0.8414903030705971,0.14743316524873498
Y2-M11-D24,0.00624671855990985,MID,4.203541610195471e-11,0.7327591181151216,0.2672408818426481
Y2-M11-D27,-0.0009442423457104443,LOW,0.8089404160296579,0.15357232508137703,0.0374872588889711
Y2-M11-D28,-0.0031284018653925587,MID,0.042541213927734765,0.8218389542871867,0.13561983178522966
Y2-M11-D29,0.007546746970094523,MID,4.3079200008814754e-17,0.5600666454686593,0.43993335453155247
Y2-M11-D30,0.016916173396604728,HIGH,2.189882758274195e-101,9.218376358295767e-07,0.9999990781625158
Y2-M12-D01,0.000728106425240561,LOW,0.8012657646528903,0.16707535575547772,0.031658879591829336
Y2-M12-D04,-0.0014462790111812779,LOW,0.7655141468181037,0.19895628353888342,0.03552956964296169
Y2-M12-D05,0.009684367142327278,HIGH,5.920736868271442e-30,0.12754878456493562,0.8724512154349272
Y2-M12-D06,0.00300447401781916,MID,0.054772592426912556,0.8282581872140341,0.1169692203592434
Y2-M12-D07,-0.006872481553785246,MID,7.564566930275044e-14,0.6201824805175127,0.3798175194823556
Y2-M12-D08,-0.005086616937633848,MID,6.018016310069404e-07,0.8040520001872244,0.19594739801123678
Y2-M12-D11,-0.003639363669127982,MID,0.004390877561597854,0.8471160379104758,0.14849308452814805
Y2-M12-D12,-0.0024381768351796063,MID,0.30000011650191344,0.6097257377431846,0.09027414575483858
Y2-M12-D13,0.012012507735048987,HIGH,2.3818276927788223e-48,0.007934297496775497,0.9920657025033772
Y2-M12-D14,0.008029874108383255,HIGH,1.0709372531382615e-19,0.4809733809252606,0.5190266190749426
Y2-M12-D15,0.0023449691453924252,MID,0.3391557107185176,0.5816167938121176,0.07922749546927871
Y2-M12-D18,-0.011434886456664154,HIGH,2.502662634605526e-43,0.020083000982945878,0.9799169990169624
Y2-M12-D19,-0.012792943603909292,HIGH,1.5954881280967655e-55,0.0027764242149600333,0.9972235757848541
Y2-M12-D20,0.0025856461504497404,MID,0.20301996708473713,0.7082226296529287,0.08875740326236305
Y2-M12-D21,0.0002017545390064591,LOW,0.7675455013061054,0.17758494269448383,0.05486955599960977
Y2-M12-D22,0.008033183893621237,HIGH,1.2945380952778312e-19,0.45305246823115525,0.546947531768819
Y2-M12-D25,-0.0012293309161129815,LOW,0.7748919739510143,0.1899177511379289,0.03519027491103584
Y2-M12-D26,0.008267432444289029,HIGH,5.6320269024891254e-21,0.38754521064175995,0.6124547893581213
Y2-M12-D27,-0.007753718553424044,MID,3.608823320469192e-18,0.528477720794893,0.4715222792050763
Y2-M12-D28,0.0016890838988907954,LOW,0.672055590594952,0.2847670033290989,0.04317740607603213
Y2-M12-D29,-0.014485512590737186,HIGH,1.001540626522967e-72,0.00011515254423289729,0.9998848474559794
Y3-M01-D01,0.005173804147480224,MID,2.9748434342048115e-07,0.8418614798910741,0.15813822262473518
Y3-M01-D02,-0.0018338933378130558,LOW,0.6348095682193757,0.30581444423892207,0.05937598754149612
Y3-M01-D03,-0.006365082314295879,MID,1.4528841206691762e-11,0.7229841572635587,0.2770158427219698
Y3-M01-D04,-0.0009713709617637411,LOW,0.8177040051461655,0.15053745499263185,0.031758539861314425
Y3-M01-D05,0.0016261694638602284,LOW,0.7241925712868374,0.2289592502693351,0.04684817844366185
Y3-M01-D08,0.00477123523020588,MID,6.2603158743466e-06,0.8134057182010667,0.18658802148304304
Y3-M01-D09,-0.0033113610052408152,MID,0.018878541932908992,0.837307576804734,0.14381388126224176
Y3-M01-D10,-0.006785268226561048,MID,1.979140962301627e-13,0.6497110689370057,0.3502889310626146
Y3-M01-D11,-0.0022053827330808518,MID,0.4306404659706586,0.4978154429141756,0.07154409111529274
Y3-M01-D12,0.016865239316396788,HIGH,9.195799116019606e-101,9.40917779292136e-07,0.9999990590822442
Y3-M01-D15,-0.008858401587911487,HIGH,1.665636137223441e-24,0.3277657073377646,0.6722342926624578
Y3-M01-D16,0.0002848259613799137,LOW,0.7734668972561003,0.18121519945552586,0.04531790328855714
Y3-M01-D17,0.0017238706910493553,LOW,0.6915957443956801,0.2598681246171561,0.04853613098713174
Y3-M01-D18,-0.0076642182892711075,MID,1.1395662246017844e-17,0.5414855044123834,0.4585144955875241
Y3-M01-D19,-0.012278157758048781,HIGH,9.432108460900428e-51,0.00564488394003839,0.994355116060014
Y3-M01-D22,0.007640720679985239,MID,1.2660583341217433e-17,0.59359276758535,0.4064072324147506
Y3-M01-D23,0.010642500681195403,HIGH,6.063440730861033e-37,0.05481969940635105,0.9451803005936622
Y3-M01-D24,-0.001420002921343356,LOW,0.7301728749259885,0.22878693590937946,0.04104018916464603
Y3-M01-D25,-0.0039450846128806635,MID,0.0010347949350041023,0.8578868886786895,0.141078316386512
Y3-M01-D26,-0.0013736324317898145,LOW,0.7679466737871026,0.18957644920893987,0.04247687700416705
Y3-M01-D29,-0.004147006217184512,MID,0.0003094657385144736,0.8633024682473746,0.13638806601404094
Y3-M01-D30,-0.013075164225531349,HIGH,3.0004809091222444e-58,0.0014292755974576394,0.9985707244024769
Y3-M01-D31,0.006699476704304339,MID,3.9646489600816627e-13,0.6919877762848531,0.30801222371495396
Y3-M02-D01,0.003868436309538042,MID,0.0012952200779965302,0.8668345836390255,0.13187019628281488
Y3-M02-D02,0.009862398782148639,HIGH,3.028547932546772e-31,0.10422082885270226,0.8957791711474314
Y3-M02-D05,-0.0039028985339379374,MID,0.0009543372361579868,0.8863945584583851,0.11265110430555417
Y3-M02-D06,0.01242936421664691,HIGH,4.5318671331523195e-52,0.004430813846598447,0.9955691861532265
Y3-M02-D07,-0.0004000309309023408,LOW,0.7811396811827458,0.18033526326907498,0.03852505554831114
Y3-M02-D08,-0.001150218114013774,LOW,0.8094346827046687,0.1543747952255244,0.03619052206962285
Y3-M02-D09,-0.004363072540893293,MID,8.661029751663284e-05,0.8572673220308182,0.14264606767187454
Y3-M02-D12,0.011054656823814972,HIGH,3.0136591195008245e-40,0.030066887691086848,0.9699331123088396
Y3-M02-D13,0.008344904132154086,HIGH,1.720660012593288e-21,0.4075861836757265,0.5924138163241558
Y3-M02-D14,0.006350553295918831,MID,1.3273364584316135e-11,0.71256967650156,0.2874303234849765
Y3-M02-D15,0.004012842902879187,MID,0.0006068186503968864,0.8401584628334389,0.15923471851600327
Y3-M02-D16,-0.0048930557817688965,MID,2.492694250812526e-06,0.8379815118147875,0.16201599549102555
Y3-M02-D19,0.013309836653567143,HIGH,1.5371587123031565e-60,0.0009694084262527477,0.9990305915736266
Y3-M02-D20,-0.0025323749025650214,MID,0.21828238627679994,0.6835649443534427,0.09815266936967126
Y3-M02-D21,-0.005766870824161627,MID,2.9991027188913015e-09,0.7594832317359976,0.24051676526485316
Y3-M02-D22,-0.0023621911804882893,MID,0.3451592787260823,0.554414722735437,0.1004259985386707
Y3-M02-D23,0.004528671269880143,MID,2.981137387624323e-05,0.8311783629193614,0.1687918257069298
Y3-M02-D26,0.00715838731305614,MID,3.4812277503648552e-15,0.58043409054522,0.4195659094549372
Y3-M02-D27,0.0027659599721199246,MID,0.1336053790975256,0.7465305837626067,0.11986403713988841
Y3-M02-D28,0.0024790209201148816,MID,0.2976507468224078,0.6070601849819541,0.09528906819566993
Y3-M03-D01,-0.001054730508068929,LOW,0.8105460595195134,0.15235381144205118,0.03710012903845716
Y3-M03-D02,0.0036382673308249613,MID,0.00465149455365279,0.8412874562150515,0.1540610492313919
Y3-M03-D05,-0.00467242607415743,MID,1.1239940833926505e-05,0.8450752558553807,0.15491350420391983
Y3-M03-D06,-0.010803667644403275,HIGH,2.770068186662754e-38,0.03686326140363733,0.9631367385965568
Y3-M03-D07,0.004904201117178411,MID,2.086573802774662e-06,0.8479104592528903,0.1520874541733943
Y3-M03-D08,-0.0021674504949612842,LOW,0.46752013497158446,0.44764318041175893,0.08483668461685602
Y3-M03-D09,0.0032291929593555365,MID,0.027878504926330507,0.8280564324714025,0.1440650626024944
Y3-M03-D12,-0.006088029687995231,MID,1.6606705433858691e-10,0.7238918580611399,0.276108141772732
Y3-M03-D13,0.0061616244326648355,MID,8.247799678488843e-11,0.7152949395647659,0.28470506035265913
Y3-M03-D14,-0.004325307385832664,MID,9.866306412493204e-05,0.861019343366778,0.13888199356904787
Y3-M03-D15,-0.015989178399250046,HIGH,7.0710902043626e-90,6.536370842521693e-06,0.9999934636293691
Y3-M03-D16,-0.0007903450154541788,LOW,0.8017936798920099,0.1672932875748363,0.03091303253295849
