Date,mkt_ret,vol_regime,strategy_return,strategy_cumret,market_cumret
Y0-M03-D20,-0.016561506804768145,HIGH,0.01623609730201786,0.9124603341910011,0.9751193256240741
Y0-M03-D23,-0.005882938900437991,MID,0.014310027186162783,0.9255176663795694,0.9693827582107913
Y0-M03-D24,0.0029281324694624914,MID,0.0015814381174518999,0.9269813152955573,0.9722212393404456
Y0-M03-D25,0.00823501025217374,HIGH,0.04862672698418378,0.972057382633874,0.9802274912137953
Y0-M03-D26,0.006518584493336285,MID,0.022827281845568953,0.9942468104773236,0.9866171869379634
Y0-M03-D27,-0.002243902527608936,MID,0.007121244094098131,1.0013270847045113,0.9844033141384109
Y0-M03-D30,-0.002145883428387139,LOW,0.01414019602459926,1.0154860459669734,0.9822908993797519
Y0-M03-D31,0.007680931029182719,MID,0.0014227607732423542,1.0169308396789503,0.9898358080284817
Y0-M04-D01,0.0016101878145362318,LOW,-0.020789817460372895,0.9957890331522011,0.9914296295849608
Y0-M04-D02,0.021679117554572983,HIGH,-0.02146809965422236,0.974411334953908,1.01292294907182
Y0-M04-D03,0.00014100363303072192,LOW,0.02058612763187967,0.9944706910612194,1.0130657748876193
Y0-M04-D06,0.0063040112127114726,MID,-0.016381788858222557,0.978179482174564,1.019452152891725
Y0-M04-D07,0.00045940301658349683,LOW,0.03078579450032709,1.0082935146972265,1.019920492286026
Y0-M04-D08,0.02894806983075452,HIGH,-0.01645308274810194,0.9917039780655384,1.0494452219185395
Y0-M04-D09,0.0023597918399689177,MID,0.00439393519422436,0.996061461077013,1.0519216941897171
Y0-M04-D10,0.009981817074705529,HIGH,0.008460995555009307,1.0044891326717016,1.0624217841180332
Y0-M04-D13,0.0016632919982633569,LOW,0.001252432474507681,1.0057471874817498,1.0641889017703374
Y0-M04-D14,0.011020332745594795,HIGH,0.0073157639119416275,1.0131049964604657,1.0759166175720158
Y0-M04-D15,-0.007119936586056666,MID,0.011707555836722755,1.0249659797749895,1.0682561594830184
Y0-M04-D16,0.002111913007457278,LOW,-0.02433440048747615,1.0000240471371065,1.0705122235615272
Y0-M04-D17,0.00912287045897887,HIGH,-0.025076797136697283,0.9749466469752303,1.0802783679018326
Y0-M04-D20,-0.010789011116878244,HIGH,0.015482680353826089,0.9900414342723823,1.0686232325812166
Y0-M04-D21,0.0026538289745566723,MID,0.01571066101381488,1.005595639635867,1.0714591758787249
Y0-M04-D22,0.00024292855924611491,LOW,0.01339067851095116,1.0190612475582452,1.071719463912612
Y0-M04-D23,0.0064701506716119,MID,-0.01820733186379006,1.0005068612344243,1.0786536503218256
Y0-M04-D24,0.0031869924004845995,MID,-0.007188405159404387,0.9933148125511072,1.0820913113081563
Y0-M04-D27,0.006454599717585178,MID,0.00905234484628055,1.0023066407752383,1.089075777580527
Y0-M04-D28,-0.007682813614852357,MID,0.002998813598089789,1.0053123715590508,1.0807086113689255
Y0-M04-D29,-0.013106958354106106,HIGH,-0.005218507984281492,1.000066140921373,1.066543808606789
Y0-M04-D30,-0.0064804977174123205,MID,-0.0011988153219983505,0.9988672463086246,1.0596320738895926
Y0-M05-D01,0.011720846795853173,HIGH,0.03543863242462629,1.0342657354915545,1.0720518590876247
Y0-M05-D04,-0.00933076236875357,HIGH,-0.018456767907065314,1.0151765328573568,1.0620487979434976
Y0-M05-D05,0.006817647276310699,MID,-0.0007386934924305533,1.0144266285588668,1.069289472038106
Y0-M05-D06,-0.0011752402542470947,LOW,0.006902357287810246,1.0214285635914488,1.0680328000071242
Y0-M05-D07,-0.006082191545508254,MID,0.029963498129033733,1.0520341364455628,1.0615368199405955
Y0-M05-D08,-0.006032732285864388,MID,-0.009322652719676375,1.0422263875422362,1.055132852494306
Y0-M05-D11,0.005111248584860521,MID,0.008997955783527217,1.0516042944937665,1.0605258987934574
Y0-M05-D12,0.009568866626626815,HIGH,0.002261572750480112,1.0539825741104816,1.0706739296730954
Y0-M05-D13,0.006646212139068675,MID,0.009003379794620694,1.0634719795221101,1.0777898557414731
Y0-M05-D14,0.001972745427998382,LOW,-0.03635367111697818,1.0248108689364417,1.07991606075173
Y0-M05-D15,0.0031424128054715313,MID,-0.023717941044859248,1.0005044651648762,1.0833096028098705
Y0-M05-D18,0.0037248045234722815,MID,0.013321390058517749,1.0138325754006263,1.0873447193187378
Y0-M05-D19,-0.014333608824337329,HIGH,0.007842090825790942,1.0217831425390635,1.071759145454814
Y0-M05-D20,-0.0016761977220132527,LOW,0.015331803250791809,1.0374489206454482,1.0699626652166558
Y0-M05-D21,-0.01489958743145775,HIGH,0.01479485804876714,1.0527978301592442,1.0540206629378648
Y0-M05-D22,-0.014955263796142886,HIGH,0.008438975019737912,1.0616823647487925,1.0382575058770436
Y0-M05-D25,-0.015590583449652867,HIGH,0.005202575922464018,1.0672058478569393,1.022070465589439
Y0-M05-D26,0.004110676808540371,MID,0.02192476396085344,1.0906040841688451,1.0262718669490316
Y0-M05-D27,-0.013468736513759128,HIGH,0.0042363791794092776,1.095224296603997,1.0124492815816115
Y0-M05-D28,0.005552534549008483,MID,0.00804248427247671,1.1040326207842688,1.0180709411967122
Y0-M05-D29,-0.0033460185940026813,MID,-0.01348029543829729,1.0891499348825793,1.014664456897454
Y0-M06-D01,-0.003473269989645811,MID,-0.008996626172705371,1.0793512600724142,1.011140253289752
Y0-M06-D02,-0.011530421378212218,HIGH,-0.010684008736929467,1.0678194617795849,0.9994813800968488
Y0-M06-D03,-0.004276618748273226,MID,-0.009462086203687478,1.0577156619822512,0.9952069792881767
Y0-M06-D04,0.0011385117827480973,LOW,-0.014182366644573452,1.0427147506583112,0.9963400341603694
Y0-M06-D05,-0.005587875934050534,MID,-0.02022013176932591,1.0216309210021803,0.9907726096613536
Y0-M06-D08,0.007594923336619142,MID,-0.022273428460943226,0.9988756977697507,0.9982974516757536
Y0-M06-D09,0.0011735428123354587,LOW,-0.06085053815759117,0.9380935740079219,0.9994689964747404
Y0-M06-D10,-0.01716002319225085,HIGH,0.021971012183800986,0.9587044393519955,0.9823180853152982
Y0-M06-D11,-0.000856139858329653,LOW,0.002033033288092456,0.9606535173906401,0.9814770836489016
Y0-M06-D12,-0.0004213037516040862,LOW,-0.021156881683840778,0.9403290845840409,0.9810635836714469
Y0-M06-D15,-0.006405211820811693,MID,-0.007911525637773156,0.9328896469234104,0.9747796636083467
Y0-M06-D16,-0.006414767238227198,MID,-0.038245308440783485,0.8972109946356109,0.9685266789577417
Y0-M06-D17,-0.005800460812378127,MID,0.002581634817078196,0.8995272657776275,0.9629087779107045
Y0-M06-D18,0.0032013261877703644,MID,-0.0076652247064013385,0.8926321871559073,0.965991362997864
Y0-M06-D19,0.008405966793819159,HIGH,0.02424799111001128,0.9142767244945736,0.9741114543183402
Y0-M06-D22,0.00016110537146580233,LOW,-0.02879879228798793,0.8879466590121124,0.9742683889060373
Y0-M06-D23,0.009199181298415677,HIGH,-0.004067398445935788,0.8843350261511727,0.9832308604488992
Y0-M06-D24,-0.010896041878315377,HIGH,0.011828100588646659,0.8947950297945523,0.9725175358173959
Y0-M06-D25,-0.0036034543673406387,MID,0.008231145020591718,0.9021602174484958,0.9690131132556393
Y0-M06-D26,0.01247072577920667,HIGH,-0.011690579911797097,0.8916134413331699,0.9810974100675058
Y0-M06-D29,-0.0042177950348999856,MID,0.014447738444405972,0.9044952391270682,0.97695934228257
Y0-M06-D30,0.010091748409955147,HIGH,-0.02276881709707181,0.8839009524622118,0.986818570171641
Y0-M07-D01,-0.007972532364688438,MID,-0.0019608075515413076,0.8821677927998094,0.978951127182872
Y0-M07-D02,0.011417214320799462,HIGH,-0.009093524601903269,0.8741457782729776,0.9901280220115072
Y0-M07-D03,0.017905471479218057,HIGH,-0.01816338708364046,0.8582683301346754,1.0078567310704087
Y0-M07-D06,0.0046418091303272865,MID,-0.007821214438715848,0.8515556294787335,1.0125350096467531
Y0-M07-D07,0.01707925246353091,HIGH,0.004859036249936499,0.8556933691512082,1.0298283507046737
Y0-M07-D08,0.006859981148533509,MID,0.0022486664363702835,0.8576175381102432,1.036892953776733
Y0-M07-D09,0.010096734122132018,HIGH,-0.018232322523415556,0.8419811785536796,1.047362186244129
Y0-M07-D10,-0.00984425610653893,HIGH,0.01648369745822679,0.8558601415664796,1.0370516846464373
Y0-M07-D13,0.0019342785149960725,LOW,0.001568122497817348,0.8572022351094553,1.0390576314389894
Y0-M07-D14,-0.00300843899251917,MID,0.00020001370924668804,0.857373687308074,1.0359316899450939
Y0-M07-D15,-0.012436367159358142,HIGH,-0.007818202071813976,0.8506705665696432,1.0230484630969223
Y0-M07-D16,0.00045668189427735336,LOW,-0.029330185360009087,0.8257202411718516,1.0235156708069868
Y0-M07-D17,0.007854458702015253,HIGH,-0.013093334168251222,0.8149088101246996,1.0315548323742056
Y0-M07-D20,0.003617689930553038,MID,0.020790805758111278,0.8318514209065758,1.0352866779040992
Y0-M07-D21,-0.005773803899449365,MID,0.001632678148072872,0.8332095665439334,1.0293091356461685
Y0-M07-D22,0.003618035743079678,MID,0.0058813844037173685,0.8381099922936329,1.033033212889615
Y0-M07-D23,-0.01099651610559284,HIGH,-0.016861652164246343,0.8239780731281985,1.0216734465264619
Y0-M07-D24,-0.0024283785396510245,MID,0.010806683780271081,0.832882543606372,1.0191924366543856
Y0-M07-D27,0.0036569718709824465,MID,0.0008420460260262913,0.8335838690423625,1.0229195947263487
Y0-M07-D28,-0.008392366730971374,HIGH,0.005836024576047113,0.8384486849882902,1.0143348783511086
Y0-M07-D29,-0.003724987736206982,MID,-0.017786533858632103,0.8235355890640205,1.0105564933688438
Y0-M07-D30,0.015217314395472708,HIGH,0.028438159112072314,0.8469554251802773,1.025934449242824
Y0-M07-D31,0.0041970738898627095,MID,0.003264589464363199,0.8497203869381061,1.0302403719324515
Y0-M08-D03,-0.008030348702789498,HIGH,0.031058990913181206,0.8761118447147616,1.0219671824981424
Y0-M08-D04,0.001493865128588113,LOW,0.017992333675799776,0.8918751413621901,1.0234938636346378
Y0-M08-D05,0.0038229819506787207,MID,0.027061796147911515,0.9160108846271235,1.0274066622019435
Y0-M08-D06,0.004663701693278071,MID,0.006674801711601314,0.9221250756476782,1.0321981803921398
Y0-M08-D07,-0.0016896769673383292,LOW,-0.002499015622155709,0.9198206706780532,1.0304540989010027
Y0-M08-D10,-0.0024656416557472527,MID,0.034460570323631506,0.9515182155850842,1.027913368350417
Y0-M08-D11,0.0018249208157530535,LOW,0.018702143336353116,0.9693136456401075,1.0297892288531103
Y0-M08-D12,0.0035778771102855807,MID,0.027855324413784563,0.9963141916981207,1.0334736881634425
Y0-M08-D13,0.004250916431548679,MID,0.005289634018581554,1.0015843291397226,1.0378668984460298
Y0-M08-D14,0.010893948737216906,HIGH,-0.01052964366314435,0.9910380030552919,1.049173367233755
Y0-M08-D17,0.01513892824824977,HIGH,-0.0065727982215727145,0.984524110231299,1.0650567275602814
Y0-M08-D18,0.0006945577733792392,LOW,0.017948364793300864,1.0021947081095304,1.0657964709894983
Y0-M08-D19,-0.00023554371263116586,LOW,0.020259739814879607,1.0224989121396786,1.0655454293318123
Y0-M08-D20,-0.008381449385544274,HIGH,0.0358504653177345,1.0591559739267633,1.0566146142478696
Y0-M08-D21,-0.00434091069843148,MID,0.015459814988432186,1.0755303293275638,1.052027944564762
Y0-M08-D24,0.004563866152336408,MID,-0.0005897000528458929,1.074896089035522,1.0568292592922732
Y0-M08-D25,0.007361842136381479,MID,-0.00023415058522520404,1.0746444014872178,1.0646094694642918
Y0-M08-D26,0.0050649643908664355,MID,0.00962867339883336,1.084991801449023,1.0700016785173077
Y0-M08-D27,0.005790678097699357,MID,0.0017880867014858914,1.0869318608604153,1.0761977138015992
Y0-M08-D28,-0.008206982737255529,HIGH,-0.021203900222555323,1.0638846661340147,1.0673653777425556
Y0-M08-D31,0.0076827082082654985,MID,-0.006355492318833242,1.0571231553102756,1.0755656344913567
Y0-M09-D01,-0.008785888767431072,HIGH,-0.007566763675729393,1.0491241542179013,1.0661158344646442
Y0-M09-D02,-0.012567858235768644,HIGH,0.013815719351872499,1.0636185590978464,1.0527170417941842
Y0-M09-D03,-0.013687688937586151,HIGH,-0.03494431436075707,1.0264511378087957,1.0383077783868095
Y0-M09-D04,-0.01142296746566534,HIGH,-0.007373645146941962,1.0188824513579189,1.02644722241495
Y0-M09-D07,0.005985160704356815,MID,0.003907908039088831,1.0228641502804672,1.032590673995644
Y0-M09-D08,0.007567121337614169,HIGH,-0.00511448945500359,1.0176327223699566,1.0404044129178578
Y0-M09-D09,0.0030087069987126455,MID,0.03074507701682891,1.0489199187940663,1.0435346849564953
Y0-M09-D10,0.004583247339770169,MID,0.0009907756848257093,1.049959163144937,1.04831746252528
Y0-M09-D11,-0.003501050981477965,MID,-0.008942803616127953,1.0405695845439777,1.0446472496442054
Y0-M09-D14,0.004258881641845291,MID,-0.014627019692420987,1.0253491527395187,1.0490962786379194
Y0-M09-D15,-0.0013937382953721287,LOW,0.004586904792155289,1.0300523316818517,1.0476341129788493
Y0-M09-D16,0.0004906355070142053,LOW,0.005285425377753339,1.035496596416137,1.0481481194730362
Y0-M09-D17,-0.0041685060421824405,MID,-5.759843726971248e-05,1.035436953430385,1.0437789077039108
Y0-M09-D18,0.011819312572294783,HIGH,-0.056993283470800626,0.976424001627385,1.0561156568704317
Y0-M09-D21,-0.0031384466346095585,MID,-0.007424277863858672,0.9691747585263625,1.0528010942413681
Y0-M09-D22,-0.0016184876091083363,LOW,-0.00493175290066461,0.9643950280997492,1.0510971487154828
Y0-M09-D23,-0.005425052777561127,MID,-0.0010865624176002037,0.9633471527064955,1.0453948912093574
Y0-M09-D24,0.00706022986050027,MID,0.010955352329418452,0.9739009601799372,1.052775619436288
Y0-M09-D25,-0.008836605224378059,HIGH,0.005054863952387911,0.9788238970367468,1.0434726568974795
Y0-M09-D28,-0.007735639161500738,MID,-0.003800061552076378,0.9751043059793639,1.035400728948828
Y0-M09-D29,0.009204457062835313,HIGH,-0.014520049648768463,0.9609457430438156,1.044931030501266
Y0-M09-D30,-0.002822343915453097,MID,-0.0008986598129985812,0.9600821797220701,1.0419818757652626
Y0-M10-D01,0.016242106789299514,HIGH,0.025441954269946405,0.9845085466339495,1.0589058566639566
Y0-M10-D02,-0.004311721889858602,MID,0.011777377558239918,0.9961034754969715,1.054340149102479
Y0-M10-D05,-0.005349828053252858,MID,-0.009151354558929542,0.9869877794153168,1.0486996105951398
Y0-M10-D06,-0.0017559488524491588,LOW,0.00726463293752877,0.9941578833465957,1.0468581477173515
Y0-M10-D07,-0.0015127550969529628,LOW,0.021430019455720206,1.0154627061287709,1.0452745077186054
Y0-M10-D08,0.004405129105605713,MID,0.005441867379944634,1.0209887195048033,1.0498790768759043
Y0-M10-D09,0.00848341317799462,HIGH,0.01284447876608528,1.0341027874328954,1.0587856348719742
Y0-M10-D12,0.002954445175548442,MID,0.0059423281666803746,1.0402477655539006,1.0619137589828618
Y0-M10-D13,0.0012126954175952825,LOW,-0.03822488555233611,1.0004844137695295,1.0632015369322616
Y0-M10-D14,-0.0027980282694012064,MID,0.008477951357749341,1.008966471963654,1.0602266689758544
Y0-M10-D15,-0.012240051473766923,HIGH,0.009171140330897665,1.0182198450672033,1.0472494399737295
Y0-M10-D16,0.0011844345780388156,LOW,0.004463086707331698,1.022764248522864,1.048489838422266
Y0-M10-D19,0.002545068974766332,MID,0.006547470881218265,1.0294607676584187,1.0511583173803924
Y0-M10-D20,-0.005611604419454277,MID,-0.004799338946207737,1.0245200365026026,1.0452596327210344
Y0-M10-D21,-0.008191503277057215,HIGH,0.012454708698104333,1.0372801351126137,1.0366973850142245
Y0-M10-D22,3.6004070408399905e-05,LOW,0.021803629253837165,1.0598966066109794,1.0367347103398667
Y0-M10-D23,0.007250967623942128,MID,-0.002915386065490813,1.0568065988132047,1.0442520401591582
Y0-M10-D26,0.01192885713123632,HIGH,0.0022798089330299254,1.0592159159376642,1.056708773555219
Y0-M10-D27,0.009985507475696521,HIGH,-0.0010928470112861095,1.058058354989625,1.0672605469131886
Y0-M10-D28,-0.001121855976732619,LOW,0.019694022694533797,1.0788957802449317,1.066063234289903
Y0-M10-D29,0.00029582960474049,LOW,0.043644944255937845,1.1259841264316883,1.0663786073551313
Y0-M10-D30,0.0008800678636244594,LOW,0.02442628551601589,1.1534877361904103,1.0673170928979212
Y0-M11-D02,-0.010301278158258542,HIGH,-0.007127441506043756,1.1452663198227744,1.056322362640916
Y0-M11-D03,-0.011499198273576842,HIGH,0.008696723101791795,1.1552263838840813,1.0441755023520949
Y0-M11-D04,-0.005551174868642211,MID,0.0037213494239983352,1.159525384922336,1.0383791015449861
Y0-M11-D05,0.013532371650590852,HIGH,0.046373583580604526,1.2132967322738646,1.0524308334612995
Y0-M11-D06,0.00014085969644771592,LOW,-0.009243454421985375,1.2020816792287474,1.052579078549033
Y0-M11-D09,-0.016830457243192962,HIGH,-0.01634933123632304,1.1824284476819213,1.034863691372434
Y0-M11-D10,-0.00515303016997638,MID,-0.01447444621712167,1.1653134507103546,1.0295310075489787
Y0-M11-D11,-0.006107176485588622,MID,0.008237289921608673,1.1749124754534062,1.0232434799884913
Y0-M11-D12,-0.0039029788546272493,MID,0.0058331890205785,1.1817659620053618,1.0192497823229612
Y0-M11-D13,-0.0070937348838194855,MID,-0.0156470576780688,1.1632748018358854,1.0120194945867713
Y0-M11-D16,0.004083342150827215,MID,0.0015514651379839178,1.165079582136829,1.0161519164464765
Y0-M11-D17,0.021862023757873994,HIGH,0.03657884088200902,1.2076968427866894,1.0383670537854386
Y0-M11-D18,-0.006553147130400066,MID,0.020366543954616442,1.2322934536191559,1.0315624817066225
Y0-M11-D19,-0.0044525011501200555,MID,0.026339610416143036,1.264751583105848,1.026969448570403
Y0-M11-D20,-0.005952722952112718,MID,-0.0025578154032613876,1.2615165820252807,1.0208561839627794
Y0-M11-D23,-0.002038772610474617,LOW,-0.03136522861662744,1.2219488260263913,1.0187748903356826
Y0-M11-D24,0.0019141724340646245,LOW,-0.005166117419517502,1.2156360949104974,1.0207250011472804
Y0-M11-D25,0.004100916854721384,MID,0.01237199870890597,1.2306759431072296,1.024910909508521
Y0-M11-D26,-0.005343326393794382,MID,0.008113444421835828,1.2406609639729205,1.0194344759944562
Y0-M11-D27,-0.009232099819501254,HIGH,0.008419642458570483,1.251106885701878,1.0100229551526345
Y0-M11-D30,-0.0007754257171178664,LOW,0.0005328218243819127,1.2517735027552144,1.0092397573783298
Y0-M12-D01,-0.006377640128624003,MID,-0.0016920170877029878,1.2496554805986189,1.002803189402271
Y0-M12-D02,0.013556998449358114,HIGH,0.013177687885726319,1.2661230504866348,1.0163981906860091
Y0-M12-D03,0.004971544534619379,MID,0.00930891186651564,1.2779092783757788,1.0214512595559113
Y0-M12-D04,-0.008427777765814342,HIGH,0.007527600082358662,1.2875288683649273,1.0128426953417629
Y0-M12-D07,0.0026737979667038865,MID,0.014794396635304352,1.3065770811229227,1.0155508320811586
Y0-M12-D08,0.006649589381775748,MID,0.009115574098258222,1.3184872813209847,1.022303828110819
Y0-M12-D09,-0.006563229451246297,MID,-0.0047925721599020865,1.312168335883341,1.0155942135180402
Y0-M12-D10,0.006807725961241079,MID,0.018724703694133704,1.336738299169581,1.0225081006114933
Y0-M12-D11,-0.011393324330319355,HIGH,-0.0667607233138338,1.247496683435716,1.0108583341908477
Y0-M12-D14,-0.0058920049616423276,MID,0.0059988920941937696,1.2549802814275115,1.0049023518702778
Y0-M12-D15,-0.011674149000607502,HIGH,0.028266648946864002,1.2904543684778595,0.9931709720834833
Y0-M12-D16,-0.003418549777023711,MID,0.008702883913405193,1.3016850430422688,0.9897757676783209
Y0-M12-D17,-0.004341467495736818,MID,0.005342254860154549,1.3086389762898518,0.9854786883548775
Y0-M12-D18,-0.00685256646831151,MID,-0.009391450697996087,1.2963489578625496,0.9787256301398212
Y0-M12-D21,-0.008119200540865446,HIGH,0.02546132219150628,1.3293557163513114,0.9707791604742311
Y0-M12-D22,0.011298475570272722,HIGH,0.006367436669953855,1.3378203046870194,0.981747485102979
Y0-M12-D23,-0.009304658435916924,HIGH,-0.03536791137968957,1.2905043947088997,0.9726126600837754
Y0-M12-D24,0.0074537027138529685,MID,0.012370821685066022,1.3064689944596375,0.9798622257077697
Y0-M12-D25,0.00419176177109755,MID,0.00013328634333488465,1.3066431289345894,0.9839695747264341
Y0-M12-D28,-0.009916618407151877,HIGH,0.004389345798113989,1.312378437462213,0.9742119239296245
Y0-M12-D29,-0.0021759666310338906,MID,0.0019880753238653986,1.3149875446493047,0.9720920712915984
Y0-M12-D30,0.0009237530066849929,LOW,0.00042078597806050055,1.3155408729694174,0.9729900442652286
Y0-M12-D31,-0.006730545207582736,MID,0.015016054865532702,1.335295106895777,0.9664412907857736
Y1-M01-D01,0.0035769893856504764,MID,-0.002998631528747145,1.3312910488880576,0.9698982410247687
Y1-M01-D04,0.0017453638517767398,LOW,0.019886012040737255,1.3577651187159714,0.9715910663545553
Y1-M01-D05,-0.008222798341627207,HIGH,0.030932731978171146,1.3997645032225223,0.9636018689453952
Y1-M01-D06,-0.014764397660277706,HIGH,0.004015223061324569,1.405384869936285,0.9493748677660986
Y1-M01-D07,0.005673846829165552,MID,0.004180558637457504,1.4112601637932491,0.9547614753492627
Y1-M01-D08,0.00603849687328297,MID,-0.016774276438255603,1.3875872956794832,0.9605267995328902
Y1-M01-D11,-0.014642154643469595,HIGH,0.010274535595993579,1.4018441107414907,0.9464626175949327
Y1-M01-D12,0.0007020441908814396,LOW,0.006601904475915132,1.4110989516507302,0.9471270761775016
Y1-M01-D13,-0.002550066458072113,MID,0.009460858801399241,1.4244491595871,0.9447118391890095
Y1-M01-D14,-0.004844063718193519,MID,0.012994131496690278,1.442958639277125,0.940135594844646
Y1-M01-D15,-0.017715543215364556,HIGH,-0.0013279281632815887,1.4410424938615782,0.9234805820858732
Y1-M01-D18,-0.002321164832886055,MID,-0.009221558536027574,1.4277538361515305,0.9213370314348824
Y1-M01-D19,-0.011863609107886692,HIGH,-0.004561437303745697,1.421241226542743,0.9104066490373183
Y1-M01-D20,0.0034403741292771935,MID,0.0029643879060025358,1.4254543368462187,0.9135387885197882
